	subj	task	event_id	tertile	ang_dist
421	127	ltm	124	center	-5.209688495696929
422	127	ltm	125	counter	-8.125768130679742
423	127	ltm	126	center	-3.9294565349079216
424	127	ltm	127	clock	153.37827839146505
425	127	ltm	160	center	-0.9052699620077113
426	127	ltm	161	counter	-13.343437417485069
427	127	ltm	162	center	3.2380414759198484
428	127	ltm	163	center	-1.0321077119068724
429	127	ltm	164	counter	-8.381437025035872
430	127	ltm	165	center	-1.8524317478227859
431	127	ltm	166	clock	6.7836449398174645
432	127	ltm	167	center	-5.43407869367344
433	127	ltm	168	counter	-5.903875556446521
434	127	ltm	169	clock	11.528704032186866
435	127	ltm	170	counter	-9.252412531290496
436	127	ltm	171	center	-2.25623006052087
437	127	ltm	172	center	0.7931083560545484
438	127	ltm	173	counter	-11.322722546861185
439	127	ltm	174	clock	4.502319101241594
440	127	ltm	175	counter	1.2423996931669876
441	127	perception	0	counter	-6.386554532478564
442	127	perception	1	center	-0.6120075656202619
443	127	perception	2	center	-1.6942653869043378
444	127	perception	3	clock	4.195546253914815
445	127	perception	4	center	-0.6216549795766322
446	127	perception	5	center	-0.739138838931163
447	127	perception	6	center	2.339447942236941
448	127	perception	7	center	-0.1344798376105942
449	127	perception	8	center	1.119028262707375
450	127	perception	9	center	-1.6075648602143462
451	127	perception	10	clock	4.541803753584471
452	127	perception	11	center	2.629366156306713
453	127	perception	12	center	2.529563583654949
454	127	perception	13	center	1.3021085135957258
455	127	perception	14	center	-0.5889085648997893
456	127	perception	15	center	2.142285521921844
457	127	perception	48	center	2.0061042035873475
458	127	perception	49	counter	-3.487267052270572
459	127	perception	50	center	-1.318975014038887
460	127	perception	51	clock	2.943016640576244
461	127	perception	52	center	1.6091221128402693
462	127	perception	53	center	-0.2542504680511859
463	127	perception	54	counter	-3.0896552882434865
464	127	perception	55	center	1.4240899680585444
465	127	perception	56	clock	7.376612486468293
466	127	perception	57	center	-0.0990268700712384
467	127	perception	58	center	-1.5892322966721415
468	127	perception	59	clock	4.147343087526632
469	127	perception	60	counter	-5.657252808833429
470	127	perception	61	clock	4.020282434084698
471	127	perception	62	counter	-6.656719684811713
472	127	perception	63	center	-0.9348601860184544
473	127	perception	144	center	2.575371263700962
474	127	perception	145	center	1.888910997703338
475	127	perception	146	counter	-5.689911386845427
476	127	perception	147	center	1.912525602180072
477	127	perception	148	counter	-9.645204621669592
478	127	perception	149	center	2.204004224474996
479	127	perception	150	center	-0.5350738754502604
480	127	perception	151	center	2.0482224115060093
481	127	perception	152	counter	-6.915383480202299
482	127	perception	153	clock	3.790352052931458
483	127	perception	154	center	0.8062995349066759
484	127	perception	155	clock	3.979539242460773
485	127	perception	156	center	1.4987831961404616
486	127	perception	157	center	-0.7314127467451859
487	127	perception	158	center	2.2410162137773804
488	127	perception	159	center	-0.3887373305551951
489	127	wm	32	center	3.863556028121705
490	127	wm	33	center	-3.033358680775082
491	127	wm	34	center	0.6658093970577389
492	127	wm	35	counter	-8.608826898543375
493	127	wm	36	center	0.6654428453266035
494	127	wm	37	counter	-8.687926610688912
495	127	wm	38	counter	-9.732609403676118
496	127	wm	39	center	0.2105865954169426
497	127	wm	40	center	-1.226126049884506
498	127	wm	41	counter	-5.259953323196106
499	127	wm	42	counter	-9.247580550027692
500	127	wm	43	center	0.2598665559908438
501	127	wm	44	clock	5.312414638857546
502	127	wm	45	clock	12.212628572987938
503	127	wm	46	center	1.551544395689084
504	127	wm	47	counter	-4.57004052083013
505	127	wm	80	center	-3.1640425073456493
506	127	wm	81	center	-2.944343003913016
507	127	wm	82	center	4.006031990273421
508	127	wm	83	clock	10.100499405200296
509	127	wm	84	clock	8.830803646870072
510	127	wm	85	center	-1.3046181681501106
511	127	wm	86	center	-3.864309462786842
512	127	wm	87	counter	-10.960950531406906
513	127	wm	88	center	1.376199065383145
514	127	wm	89	counter	-6.2270646848799975
515	127	wm	90	center	2.1782002702432828
516	127	wm	91	clock	8.977872337935954
517	127	wm	92	clock	9.117483573147062
518	127	wm	93	counter	-13.46614616337392
519	127	wm	94	counter	-8.019492195763865
520	127	wm	95	center	-0.1455656964787501
521	127	wm	128	counter	-5.031018195459376
522	127	wm	129	clock	4.0466423178494
523	127	wm	130	counter	-7.50599309548151
524	127	wm	131	center	0.936141002027248
525	127	wm	132	counter	-4.3729814929018325
526	127	wm	133	counter	-9.785205318997065
527	127	wm	134	center	-2.5227222203718003
528	127	wm	135	counter	-6.298255406295465
529	127	wm	136	clock	7.431543704574008
530	127	wm	137	center	1.5038702844617555
531	127	wm	138	center	-4.034958225573617
532	127	wm	139	counter	-11.832390641686054
533	127	wm	140	clock	7.3550099479303395
534	127	wm	141	center	-2.572976715329665
535	127	wm	142	center	0.3780484481161792
536	127	wm	143	clock	5.093860524409675
537	127	wm	176	counter	-9.91044046647944
538	127	wm	177	center	-1.552570411165776
539	127	wm	178	clock	5.971569063574968
540	127	wm	179	center	-4.195708791677636
541	127	wm	180	center	1.264159173324104
542	127	wm	181	center	3.0706712135028726
543	127	wm	182	center	-1.5724159414777457
544	127	wm	183	center	2.6425926671543545
545	127	wm	184	counter	-8.002971474617961
546	127	wm	185	counter	-11.109090136699104
547	127	wm	186	center	0.0738168659623161
548	127	wm	187	clock	4.707071951695681
549	127	wm	188	counter	-7.015637347916267
550	127	wm	189	counter	-11.667190931827914
551	127	wm	190	counter	-6.757549801268734
552	127	wm	191	center	3.8809688409748895
553	135	ltm	16	clock	6.794420059991998
554	135	ltm	17	center	-4.373177325385095
555	135	ltm	19	clock	5.244961934685382
556	135	ltm	20	center	-5.025751209199862
557	135	ltm	21	counter	-12.704071803687048
558	135	ltm	22	clock	11.592237151630178
559	135	ltm	23	center	-1.1893511218129855
560	135	ltm	24	counter	-8.67951108656185
561	135	ltm	26	clock	13.43758113880697
562	135	ltm	29	clock	7.37603028200051
563	135	ltm	30	center	-2.808170814976089
564	135	ltm	31	center	-0.0845146298117782
565	135	ltm	64	center	-0.04981408428435479
566	135	ltm	65	center	2.732728314921356
567	135	ltm	66	center	0.401082580406235
568	135	ltm	68	clock	5.349436732979914
569	135	ltm	69	clock	15.124734054800031
570	135	ltm	70	clock	8.17817120774431
571	135	ltm	71	counter	-6.552487584837837
572	135	ltm	72	clock	8.680309050599261
573	135	ltm	73	center	0.63498158025941
574	135	ltm	74	clock	4.435446062964752
575	135	ltm	75	counter	-16.095210444099997
576	135	ltm	76	counter	-13.220722165899968
577	135	ltm	77	counter	-12.84263047418075
578	135	ltm	79	center	3.163891195498491
579	135	ltm	113	center	0.2894022128008979
580	135	ltm	114	clock	10.644462132260347
581	135	ltm	115	center	-2.7084008170223304
582	135	ltm	160	center	-1.9330336735777205
583	135	ltm	162	center	-5.225130130536641
584	135	ltm	163	clock	9.864904395133284
585	135	ltm	168	clock	6.632459004096297
586	135	ltm	169	counter	-15.228408948640563
587	135	ltm	175	center	-4.190841867003416
588	135	perception	0	clock	3.4585797040460124
589	135	perception	1	clock	5.502172565069039
590	135	perception	2	counter	-6.862649239192982
591	135	perception	3	center	0.7884650546331392
592	135	perception	4	center	-1.1848925888752164
593	135	perception	5	counter	-2.6458277289135053
594	135	perception	6	center	-0.1833982733134783
595	135	perception	7	center	1.3821653566783447
596	135	perception	8	clock	3.4418983168255486
597	135	perception	9	center	0.1189637947626412
598	135	perception	10	clock	6.530582798268323
599	135	perception	11	clock	10.889235480381704
600	135	perception	12	center	-0.6734644333800568
601	135	perception	13	counter	-5.969810352263606
602	135	perception	14	counter	-4.13501940040325
603	135	perception	15	clock	4.729215405906216
604	135	perception	48	clock	21.11479502434204
605	135	perception	49	center	2.87191295138388
606	135	perception	50	clock	4.284350492672972
607	135	perception	52	clock	4.634905527787399
608	135	perception	53	counter	-7.571067319229253
609	135	perception	54	counter	-11.71411353548288
610	135	perception	55	center	1.568661524151317
611	135	perception	56	counter	-4.1814924540440055
612	135	perception	57	center	-2.0581575855588965
613	135	perception	58	counter	-2.059690408834104
614	135	perception	59	clock	3.8631576692418337
615	135	perception	60	center	-0.4529945366367518
616	135	perception	61	clock	14.10151584134872
617	135	perception	62	clock	5.813102540519323
618	135	perception	63	clock	9.672519436289685
619	135	perception	96	clock	11.951118054765743
620	135	perception	97	clock	5.081651882129389
621	135	perception	98	clock	5.593557526758024
622	135	perception	99	clock	4.25109591070354
623	135	perception	100	counter	-5.870341023312981
624	135	perception	104	clock	5.981150548647873
625	135	perception	108	counter	-6.667719129589519
626	135	perception	109	center	-1.954751796514236
627	135	perception	110	counter	-8.153725009230197
628	135	perception	144	clock	9.056961749364117
629	135	perception	145	clock	5.342337201547631
630	135	perception	146	counter	-5.673819086665968
631	135	perception	147	clock	7.117599896119001
632	135	perception	148	clock	5.117523585397082
633	135	perception	149	clock	6.635392599013168
634	135	perception	150	center	1.409393929071681
635	135	perception	151	center	2.443485138041813
636	135	perception	152	clock	4.573413662602595
637	135	perception	153	center	1.4527263091705267
638	135	perception	154	center	-0.1501562697870299
639	135	perception	155	clock	3.096097839883984
640	135	perception	156	center	-0.437011623776044
641	135	perception	157	center	0.1074778051154887
642	135	perception	158	clock	4.977718592489456
643	135	wm	32	center	-2.086241046977459
644	135	wm	33	clock	11.8653613553233
645	135	wm	34	center	0.7595203424510745
646	135	wm	35	counter	-10.632482110094855
647	135	wm	36	clock	5.1348860494631845
648	135	wm	37	counter	-17.93947219059035
649	135	wm	38	clock	8.487697283039685
650	135	wm	39	clock	4.378668335270877
651	135	wm	40	center	3.7083881705927126
652	135	wm	41	clock	5.286300432703373
653	135	wm	42	counter	-12.732266552166328
654	135	wm	43	clock	17.351079422453978
655	135	wm	44	counter	-12.150470239259192
656	135	wm	45	counter	-23.344905539468115
657	135	wm	46	clock	12.658305221630684
658	135	wm	47	clock	8.39674823130831
659	135	wm	80	center	-0.8132149489535381
660	135	wm	81	clock	5.820833437520034
661	135	wm	83	center	-3.091545141007336
662	135	wm	86	center	1.33625637163079
663	135	wm	88	counter	-5.219223917060437
664	135	wm	89	clock	-5.884038342938879
665	135	wm	90	center	-1.421814387764612
666	135	wm	91	center	-3.537263711796154
667	135	wm	92	clock	4.7238643328945225
668	135	wm	128	clock	6.233962395145229
669	135	wm	129	clock	17.659686141805146
670	135	wm	130	clock	10.047077935497517
671	135	wm	131	center	-0.5160638562063234
672	135	wm	132	clock	4.284725245002931
673	135	wm	133	counter	-10.661644353055236
674	135	wm	134	counter	-7.013680249033888
675	135	wm	135	center	1.131651026693271
676	135	wm	140	clock	10.203773066626752
677	135	wm	141	center	0.884779587390239
678	135	wm	142	center	0.1737437632345578
679	135	wm	143	clock	6.6955586540554055
680	135	wm	177	clock	5.731766258060918
681	135	wm	179	clock	9.200509550892187
682	135	wm	181	clock	9.180575997681377
683	135	wm	188	counter	-17.348418936792275
684	136	ltm	64	counter	-37.55569336881245
685	136	ltm	65	clock	4.981047732931856
686	136	ltm	66	counter	9.444599645202857
687	136	ltm	67	center	4.193348560842029
688	136	ltm	68	clock	14.665880846409644
689	136	ltm	69	counter	-10.916051055343996
690	136	ltm	70	clock	15.131101806304608
691	136	ltm	71	center	-4.976408006221792
692	136	ltm	72	center	-5.076775071332633
693	136	ltm	73	counter	-14.968278798956066
694	136	ltm	74	counter	-46.53843766272389
695	136	ltm	75	counter	-18.321719329248225
696	136	ltm	76	counter	-17.642880236373657
697	136	ltm	77	center	2.354409311913064
698	136	ltm	78	clock	5.149743624459788
699	136	ltm	79	center	2.8473859100902947
700	136	ltm	112	counter	12.320024552943892
701	136	ltm	113	clock	5.493605462537502
702	136	ltm	114	clock	9.09179280955267
703	136	ltm	115	counter	-8.16218628774795
704	136	ltm	116	counter	-6.679789365093239
705	136	ltm	118	clock	10.023818320599371
706	136	ltm	119	clock	6.5160339267593255
707	136	ltm	120	center	-4.310804865659049
708	136	ltm	121	counter	-12.925436173850482
709	136	ltm	124	counter	-28.99393506692165
710	136	ltm	125	center	2.535778009370021
711	136	ltm	126	counter	-26.14534132227021
712	136	ltm	127	center	1.6960556460425056
713	136	ltm	160	clock	156.298887861352
714	136	ltm	161	clock	146.206011187534
715	136	ltm	162	counter	-80.42262652847135
716	136	ltm	163	clock	106.7630903847968
717	136	ltm	164	clock	14.258818328539729
718	136	ltm	165	counter	-107.14159590963732
719	136	ltm	166	clock	119.93677384279981
720	136	ltm	167	clock	88.2082521201892
721	136	ltm	168	clock	38.71540294510998
722	136	ltm	169	counter	-69.18157705617877
723	136	ltm	170	clock	-177.91925013453582
724	136	ltm	171	counter	-27.68884887245996
725	136	ltm	172	counter	-160.40093293219942
726	136	ltm	173	counter	-20.00990981288223
727	136	ltm	174	clock	47.01157927537265
728	136	ltm	175	counter	-138.27774279800457
729	136	perception	0	counter	-11.01656532732664
730	136	perception	1	clock	3.8789976834011446
731	136	perception	2	center	2.680498523380192
732	136	perception	3	clock	3.488252841516548
733	136	perception	4	clock	3.097546726041147
734	136	perception	5	counter	-8.97868684079997
735	136	perception	6	counter	-8.011092967996909
736	136	perception	7	counter	-10.469912141538952
737	136	perception	8	counter	-2.822938053490255
738	136	perception	9	counter	-10.664510289681402
739	136	perception	10	counter	-6.952347416844444
740	136	perception	11	clock	11.571557172266008
741	136	perception	12	clock	3.042586669723418
742	136	perception	13	counter	-9.260012514814942
743	136	perception	14	counter	-2.560577598980592
744	136	perception	15	counter	-10.705790944405106
745	136	perception	48	clock	10.850947188842394
746	136	perception	49	counter	-11.09890970064258
747	136	perception	50	counter	-12.455207525353048
748	136	perception	51	counter	-4.622984875133206
749	136	perception	52	clock	8.490194303129746
750	136	perception	53	counter	-10.253633231906704
751	136	perception	54	clock	4.096397528765106
752	136	perception	55	clock	2.9825351805017877
753	136	perception	56	clock	8.509592980839244
754	136	perception	57	counter	-13.261336555508345
755	136	perception	58	counter	-13.942864392105692
756	136	perception	59	counter	-5.1189592032435565
757	136	perception	60	clock	10.198829595694129
758	136	perception	61	clock	3.855738338848109
759	136	perception	62	clock	7.766648337209713
760	136	perception	63	counter	-15.43129768305072
761	136	perception	96	clock	6.023560204630158
762	136	perception	97	counter	-3.6668363412378717
763	136	perception	98	counter	-4.02933222480599
764	136	perception	99	counter	-4.9343538483658165
765	136	perception	100	counter	-2.214480232891251
766	136	perception	101	center	2.026301238087398
767	136	perception	102	counter	-9.265683243688551
768	136	perception	103	counter	-6.188075368773222
769	136	perception	104	center	-0.6144748991624581
770	136	perception	105	center	2.472002261461087
771	136	perception	106	counter	-12.603978337084897
772	136	perception	107	clock	7.183659121248712
773	136	perception	108	clock	5.073710564630594
774	136	perception	109	counter	-4.689060073168176
775	136	perception	110	counter	-6.01604742314311
776	136	perception	111	counter	-4.691354719838508
777	136	perception	144	clock	119.30678231815271
778	136	perception	145	counter	-35.27875227396433
779	136	perception	146	counter	-59.22848058457595
780	136	perception	147	counter	-26.907584550858694
781	136	perception	148	clock	68.74404727918547
782	136	perception	149	clock	102.39369686653232
783	136	perception	150	counter	-144.68306735829603
784	136	perception	151	clock	22.991682710403712
785	136	perception	152	counter	-108.47331252350637
786	136	perception	153	counter	-129.86474135562884
787	136	perception	154	clock	153.1616693865046
788	136	perception	155	clock	29.728097599804304
789	136	perception	156	clock	147.85730280906293
790	136	perception	157	clock	83.56504694497868
791	136	perception	158	counter	-92.71314239440528
792	136	perception	159	clock	-168.3581513237148
793	136	wm	16	counter	-8.418645637596054
794	136	wm	17	counter	-19.836714681967244
795	136	wm	18	center	-3.959751318004824
796	136	wm	19	clock	5.158944480974453
797	136	wm	20	counter	-4.790254942593124
798	136	wm	21	counter	-6.262948356997946
799	136	wm	22	center	-2.1101102464738264
800	136	wm	23	counter	-17.86891523244292
801	136	wm	24	counter	-6.562319267286496
802	136	wm	25	center	2.792820259524392
803	136	wm	26	counter	-17.502549561907728
804	136	wm	27	clock	8.37601019036364
805	136	wm	28	center	-0.8629235737882631
806	136	wm	29	counter	-10.31125073168758
807	136	wm	30	clock	16.293575711725282
808	136	wm	31	center	0.4301955980435707
809	136	wm	80	counter	-17.53363297382576
810	136	wm	81	counter	-10.03252561729813
811	136	wm	82	center	3.0158434607607134
812	136	wm	83	counter	-19.630597751492274
813	136	wm	84	center	2.3913252806123904
814	136	wm	85	clock	4.648559702771169
815	136	wm	86	counter	-21.73118530570023
816	136	wm	87	counter	-9.003115025571686
817	136	wm	88	clock	7.57935624218925
818	136	wm	89	clock	-7.991935548526669
819	136	wm	90	clock	7.822010908822171
820	136	wm	91	counter	-8.291860724012102
821	136	wm	92	clock	9.54673732587064
822	136	wm	93	center	3.882856677660057
823	136	wm	94	center	-3.9289224871778976
824	136	wm	95	counter	-6.3430261552323595
825	136	wm	128	center	3.9906247159493136
826	136	wm	129	center	-2.5702143033988545
827	136	wm	131	counter	-27.395310795670543
828	136	wm	133	counter	-18.26603000099479
829	136	wm	135	clock	13.227074881720212
830	136	wm	136	counter	27.262372479225345
831	136	wm	137	clock	19.05336648581208
832	136	wm	139	counter	-23.781541668057088
833	136	wm	141	center	-0.3616070710928356
834	136	wm	142	clock	8.79015026287256
835	136	wm	143	center	-0.8486265344101217
836	136	wm	176	counter	-102.01351377150633
837	136	wm	177	clock	-173.57540904518098
838	136	wm	178	clock	43.323272183126846
839	136	wm	179	clock	98.66632673317272
840	136	wm	180	counter	-54.16425120065264
841	136	wm	181	clock	18.12728346739915
842	136	wm	182	counter	-150.94317258158125
843	136	wm	183	clock	119.92370861596156
844	136	wm	184	clock	147.06847003966516
845	136	wm	185	clock	162.62958952003711
846	136	wm	186	counter	-145.47960584560698
847	136	wm	187	clock	78.63948506507056
848	136	wm	188	counter	-65.34381868337083
849	136	wm	189	counter	-87.26888382678365
850	136	wm	190	counter	-13.731512327964156
851	136	wm	191	clock	52.87481106356252
852	139	ltm	16	counter	-33.65148558600664
853	139	ltm	17	counter	-63.9692839506704
854	139	ltm	18	counter	51.0879867398437
855	139	ltm	19	clock	24.408122630739296
856	139	ltm	20	counter	124.69388846575842
857	139	ltm	21	counter	-130.1687642808642
858	139	ltm	22	clock	43.513114037316136
859	139	ltm	24	counter	-13.366567520784198
860	139	ltm	25	counter	80.50472726448857
861	139	ltm	26	counter	-26.9373213487216
862	139	ltm	27	counter	-155.62343375722284
863	139	ltm	28	counter	-174.04579502783778
864	139	ltm	29	counter	-151.7158603881866
865	139	ltm	30	counter	109.1189060142371
866	139	ltm	31	counter	-57.48973840425145
867	139	ltm	64	counter	144.70435740923958
868	139	ltm	65	counter	122.81508093059938
869	139	ltm	66	counter	-152.9690393395572
870	139	ltm	67	clock	19.67471212529157
871	139	ltm	68	counter	105.72603815545426
872	139	ltm	69	counter	-135.10336265572758
873	139	ltm	70	counter	78.84105049956878
874	139	ltm	71	counter	-19.48395684500812
875	139	ltm	72	counter	-65.63735167836498
876	139	ltm	73	counter	-39.94642383345865
877	139	ltm	74	counter	-178.45895182933376
878	139	ltm	75	counter	-47.54664515269614
879	139	ltm	76	clock	37.55543251519631
880	139	ltm	77	counter	-101.3850143239369
881	139	ltm	78	counter	48.02796688564888
882	139	ltm	79	counter	-164.75696438742636
883	139	perception	0	counter	110.11614745158236
884	139	perception	1	counter	179.1141668873016
885	139	perception	2	counter	-6.985295897299252
886	139	perception	3	counter	-69.84198524317047
887	139	perception	4	counter	-115.99771476998149
888	139	perception	5	counter	-63.77198044104791
889	139	perception	6	counter	-70.83196780372805
890	139	perception	7	counter	55.38783425293991
891	139	perception	8	counter	85.55143527028486
892	139	perception	9	counter	-139.3911330819753
893	139	perception	10	counter	-72.5018544458659
894	139	perception	11	counter	-95.07044754189448
895	139	perception	12	clock	49.913719907251696
896	139	perception	13	counter	111.4142011709056
897	139	perception	14	clock	15.340603844026854
898	139	perception	15	counter	-175.5371053506335
899	139	perception	48	counter	-158.81325853285298
900	139	perception	49	counter	115.70369071476712
901	139	perception	50	counter	-42.291786597736376
902	139	perception	51	counter	-98.25304101892448
903	139	perception	52	counter	55.63347103849628
904	139	perception	53	counter	-154.02322849697433
905	139	perception	54	counter	148.5184499038446
906	139	perception	55	counter	107.0220265210298
907	139	perception	56	counter	-66.17165749446951
908	139	perception	57	counter	174.43684487643384
909	139	perception	58	clock	49.2940626599571
910	139	perception	59	clock	17.56460264788823
911	139	perception	60	counter	-72.6449692926604
912	139	perception	61	counter	-115.49787492526951
913	139	perception	62	counter	88.09633799264202
914	139	perception	63	counter	-2.988638144603869
915	139	wm	32	counter	113.98296658748536
916	139	wm	33	clock	39.51793864680055
917	139	wm	34	counter	157.52981302158037
918	139	wm	35	counter	124.83304632061478
919	139	wm	36	counter	-74.82731455262679
920	139	wm	37	counter	-59.422864873559526
921	139	wm	38	counter	80.98353295858425
922	139	wm	39	center	1.7455458864659934
923	139	wm	40	counter	-62.78726919741912
924	139	wm	41	counter	-79.80018066998862
925	139	wm	42	clock	7.068867268492901
926	139	wm	43	counter	-149.37257976676358
927	139	wm	44	counter	169.561605284945
928	139	wm	45	counter	-163.67937348107475
929	139	wm	46	counter	-17.46964451362061
930	139	wm	47	counter	80.33586943034192
931	139	wm	80	counter	147.62569838271818
932	139	wm	81	counter	-101.95641724394947
933	139	wm	82	counter	-23.47016242550128
934	139	wm	83	counter	119.05204961164075
935	139	wm	84	clock	12.759636508767104
936	139	wm	85	clock	36.93825008753789
937	139	wm	86	counter	-54.92573473826658
938	139	wm	87	counter	-126.32544901482656
939	139	wm	88	counter	-152.19118843763746
940	139	wm	89	counter	-169.11315963979965
941	139	wm	90	counter	161.00999847969274
942	139	wm	91	counter	101.58174568056812
943	139	wm	92	counter	63.11917336212895
944	139	wm	93	counter	68.92057438010966
945	139	wm	94	center	-3.2384081761360823
946	139	wm	95	counter	-80.26443330790234
947	141	ltm	16	center	-1.9967602456396607
948	141	ltm	17	center	0.1285376886982359
949	141	ltm	18	center	3.567942838486532
950	141	ltm	19	center	-1.5411472284906182
951	141	ltm	20	center	1.826672904878376
952	141	ltm	21	counter	-13.866653041417049
953	141	ltm	22	clock	8.088246828439095
954	141	ltm	23	center	0.5465857420484939
955	141	ltm	24	center	-3.504039334666388
956	141	ltm	25	center	-1.8805754781647368
957	141	ltm	26	clock	-11.057458224919742
958	141	ltm	27	counter	-8.243093319369788
959	141	ltm	28	center	1.1753611136481328
960	141	ltm	29	center	1.082805982563115
961	141	ltm	30	clock	27.68381072358077
962	141	ltm	31	center	4.259165631084842
963	141	ltm	64	counter	-13.810774509858309
964	141	ltm	65	clock	18.44293791670828
965	141	ltm	66	center	-1.395160166844703
966	141	ltm	67	clock	15.464621719190989
967	141	ltm	68	center	-0.5520396530850353
968	141	ltm	69	counter	-34.255259803180174
969	141	ltm	70	center	-0.5431737970701515
970	141	ltm	71	counter	-5.998924794736092
971	141	ltm	72	clock	18.160037396517065
972	141	ltm	73	center	-3.758711039186005
973	141	ltm	74	counter	-21.192240903226462
974	141	ltm	75	center	-1.5271448372413634
975	141	ltm	76	clock	12.495190462307566
976	141	ltm	77	clock	24.909119448826885
977	141	ltm	78	clock	6.157571840173696
978	141	ltm	79	clock	16.178269812549903
979	141	ltm	112	counter	-11.155816953769255
980	141	ltm	113	clock	4.430576397928934
981	141	ltm	114	center	1.990907339699972
982	141	ltm	115	counter	-5.9222958321228765
983	141	ltm	116	center	2.6529533266592096
984	141	ltm	117	clock	7.044794124753817
985	141	ltm	118	center	3.6113071470609297
986	141	ltm	119	counter	-15.68658919318063
987	141	ltm	120	clock	12.282705725609985
988	141	ltm	121	center	-3.152389268138839
989	141	ltm	122	clock	10.693105188532977
990	141	ltm	123	counter	-8.530754513684295
991	141	ltm	124	counter	-8.447868329513252
992	141	ltm	125	clock	4.955330306373486
993	141	ltm	126	clock	5.851401584019313
994	141	ltm	127	center	-2.747618735573309
995	141	ltm	160	clock	7.89752392980429
996	141	ltm	161	center	-3.720166245617294
997	141	ltm	162	clock	13.216900659781857
998	141	ltm	163	counter	166.22716405574965
999	141	ltm	164	center	2.3540497525182063
1000	141	ltm	165	counter	-5.749708172742377
1001	141	ltm	166	counter	-9.553030893058612
1002	141	ltm	167	center	1.813395733638222
1003	141	ltm	168	counter	-25.12173156833728
1004	141	ltm	169	counter	-12.126228090674443
1005	141	ltm	170	clock	18.210798454855947
1006	141	ltm	171	clock	11.768295535624716
1007	141	ltm	172	center	-1.6981875076887922
1008	141	ltm	173	center	0.7300988833184406
1009	141	ltm	174	counter	-10.790403853093606
1010	141	ltm	175	clock	4.599919856253733
1011	141	perception	0	counter	-6.975854485668122
1012	141	perception	1	center	-1.3247422464799263
1013	141	perception	2	center	2.161258284137033
1014	141	perception	3	counter	-15.259244797873702
1015	141	perception	4	counter	-16.549894977255928
1016	141	perception	5	center	2.638470577783349
1017	141	perception	6	counter	-3.7173603324760593
1018	141	perception	7	center	2.638888792395232
1019	141	perception	8	clock	5.515262955954569
1020	141	perception	9	clock	13.454575908404204
1021	141	perception	10	clock	14.297710509638945
1022	141	perception	11	counter	-19.17660830195308
1023	141	perception	12	clock	7.019608999386588
1024	141	perception	13	counter	-6.194299223630268
1025	141	perception	14	clock	5.560849735555593
1026	141	perception	48	clock	18.12187397877109
1027	141	perception	49	clock	11.724430109008404
1028	141	perception	50	counter	-6.8516213347648085
1029	141	perception	51	counter	-10.575009440000189
1030	141	perception	52	counter	-17.354775194131772
1031	141	perception	53	counter	-17.886378825382526
1032	141	perception	54	clock	25.92589791054911
1033	141	perception	55	clock	9.986069549314946
1034	141	perception	56	counter	-10.81719623198258
1035	141	perception	57	center	0.0512733695333232
1036	141	perception	58	counter	-10.116860954759064
1037	141	perception	59	center	2.451092912915379
1038	141	perception	60	center	-1.1931713543248816
1039	141	perception	61	counter	-8.626719227707616
1040	141	perception	62	clock	24.90269327143298
1041	141	perception	63	center	-1.001423154671632
1042	141	perception	96	clock	16.99439227508887
1043	141	perception	97	center	1.5579307194585807
1044	141	perception	98	center	1.7038513833868674
1045	141	perception	99	clock	10.498973609435213
1046	141	perception	100	counter	-3.774314819793571
1047	141	perception	101	clock	3.0671131852098847
1048	141	perception	102	center	-0.5306241069526694
1049	141	perception	103	counter	-2.095407007337772
1050	141	perception	104	clock	7.223896515972633
1051	141	perception	105	clock	13.33723290240906
1052	141	perception	106	clock	11.303509789106066
1053	141	perception	107	counter	-11.482838071490294
1054	141	perception	108	clock	8.285301018263143
1055	141	perception	109	clock	3.455620957560779
1056	141	perception	110	clock	8.752016834563705
1057	141	perception	111	counter	-8.038546886022198
1058	141	perception	144	counter	-20.02923066395364
1059	141	perception	145	center	2.052493248028086
1060	141	perception	146	counter	-2.798117340163263
1061	141	perception	147	counter	-8.06181916561241
1062	141	perception	148	clock	7.700436399242923
1063	141	perception	149	clock	3.756472022245704
1064	141	perception	150	center	0.4715770409373067
1065	141	perception	151	center	2.1792087704837635
1066	141	perception	152	counter	-7.42851481853348
1067	141	perception	153	center	1.8410425552021903
1068	141	perception	154	clock	14.079829098646316
1069	141	perception	155	counter	-5.368209418074576
1070	141	perception	156	clock	7.2491822235626175
1071	141	perception	157	center	-1.239812366615611
1072	141	perception	158	counter	-8.589116768233936
1073	141	perception	159	center	1.5028331717052488
1074	141	wm	32	clock	15.254807029807466
1075	141	wm	33	clock	5.8470325425411165
1076	141	wm	34	center	-3.0141262348462625
1077	141	wm	35	clock	8.132668227451381
1078	141	wm	36	clock	14.845224591284468
1079	141	wm	37	clock	20.509780779499927
1080	141	wm	38	counter	-12.195757915945268
1081	141	wm	39	counter	-8.1507529445464
1082	141	wm	40	center	3.504741834891181
1083	141	wm	41	center	-1.7149981592886794
1084	141	wm	42	center	2.056282815923581
1085	141	wm	43	counter	-23.919789152876465
1086	141	wm	44	center	-2.821357683798983
1087	141	wm	45	counter	-4.511676575343422
1088	141	wm	46	clock	6.915624137615072
1089	141	wm	47	counter	-8.370940179145565
1090	141	wm	80	center	2.515971069289853
1091	141	wm	81	clock	22.32973496267098
