	roi	task	n_boot	l	k	x0	c	k2	x2	c2	risetime	risetime_l
2648	V1	ltm	141	0.20846293392431417	3.0656850295615445	1.8469613367072668	1.0516687313421835				2.565056505650565	2.576257625762576
2649	V1	perception	141	0.9443524814486853	2.0982860443876574	2.6729721124174577	1.180562241786246				3.7215721572157214	3.7397739773977396
2650	V1	wm	141	480.35775245008927	1.3838202829685455	12.855180211415595	1.0003636130416846	-1.5714283523561352	3.5756627535167405	1.0006072780738593	3.8713871387138714	4.533653365336534
2651	V2	ltm	141	0.3189207953847166	1.7804527877796634	2.93536017381651	1.088281543557993				4.1724172417241725	4.2032203220322035
2652	V2	perception	141	1.1777304344979014	1.1831703873149158	3.0485615951383207	1.0743666613669058				4.931293129312931	5.188918891889188
2653	V2	wm	141	2.72430801617157	1.568102362310951	3.8948929162758454	1.178498685006358	-0.4946798109424381	4.2434203985181576e-12	1.076977124789822	4.056205620562056	4.634463446344634
2654	V3	ltm	141	0.15937047323710515	2.547705230235701	4.441494773596634	1.155971688221221				5.303730373037304	5.303730373037304
2655	V3	perception	141	1.2558547495588555	1.2032370232497778	3.37804307972734	1.0918655836554958				5.2197219721972195	5.373737373737374
2656	V3	wm	141	38.77021514748842	0.8576310768053433	12.494905172234802	1.0041918447026237	-1.1426766553910797	4.239237269006568	1.0104425496924614	4.199019901990199	4.99009900990099
2657	V4	ltm	141	6.494039934873252	0.011797780268395876	14.999927896467215	0.058635528501445426				12.602660266026602	13.998599859985998
2658	V4	perception	141	0.8538810058310169	1.95835090867118	2.7577689813002273	1.1600030245934012				3.8825882588258827	3.9063906390639063
2659	V4	wm	141	0.6898987375479834	2.4434556865846506	2.579587184686317	1.1933487436845187	-1.3428511423985083	6.46183500899618	1.2213091028708942	3.311331133113311	4.126212621262126
2660	V3ab	ltm	141	1.422663475319792	0.05723806478234295	14.999999999999998	0.7673295350034827				12.681068106810681	13.998599859985998
2661	V3ab	perception	141	0.8993339434618858	1.135401833433851	3.9088281299979872	1.1295368238002645				5.855385538553855	5.964596459645964
2662	V3ab	wm	141	0.6098909004491402	2.169276667061358	3.0213169201259467	1.3770129141429905	-0.4956262148143893	10.563726404536014	1.1279970221019389	3.86018601860186	4.903290329032903
2663	IPS0	ltm	141	1.2596858685333843	0.1487614664583787	14.999999999736563	1.012050770131547				13.001700170017001	13.998599859985998
2664	IPS0	perception	141	0.5196497145088056	1.6775390970309678	3.4382784341150368	1.2020621174140331				4.750675067506751	4.768876887688768
2665	IPS0	wm	141	0.37173744083192645	2.8320348531322233	4.606086175947647	1.2600239158561204	-3.163348310665411	9.239824335132552	1.6924549866974343	5.376537653765377	7.097309730973097
2666	LO1	ltm	141	0.12204518479221388	2.9170770179524816	4.587836791456402	1.3079136706717778				5.341534153415341	5.341534153415341
2667	LO1	perception	141	0.6735685858037248	1.2744044016049438	4.996357396703562	1.222034496423047				6.722072207220722	6.736073607360736
2668	LO1	wm	141	3.5568927171662703	0.33487302531344715	14.999999999999028	1.0233634153838609	-0.8869784783321402	8.076945508267498	1.0755598383371172	6.25022502250225	7.283528352835283
2669	V1	ltm	142	0.1578511660371886	2.775591386586759	2.8489453873866344	1.0659923032216112				3.6403640364036405	3.6417641764176416
2670	V1	perception	142	1.0056674976974076	2.7451198697488013	2.566661686696235	1.095995480845419				3.3673367336733673	3.37013701370137
2671	V1	wm	142	10691.431379857851	4.999955186978948	10.74277457818653	1.0000334516515657	-4.984987853184482	6.770680088637552	1.0000207665234653	0.0028002800280028	0.0
2672	V2	ltm	142	0.2600279363293848	2.122047689221511	3.6424810640516427	1.1325091138257077				4.677867786778678	4.680668066806681
2673	V2	perception	142	1.2251528686652402	1.6244607221527074	2.341375225490379	1.0512983650751182				3.708970897089709	3.86018601860186
2674	V3	ltm	142	0.3152612508303528	1.681016828237442	3.256444472087846	1.151073199226923				4.565856585658565	4.591059105910591
2675	V3	perception	142	1.462882534016388	1.6455818369061195	2.304319060839404	1.0846532757438854				3.6543654365436544	3.8055805580558055
2676	V4	ltm	142	0.20216112827295257	4.999999999999985	4.662481874893975	1.2776196481410098				5.102110211021102	5.102110211021102
2677	V4	perception	142	0.9930388411459408	1.773602335732808	2.865939939880604	1.2421475759895193				4.108010801080108	4.144414441444145
2678	V4	wm	142	588.7638835802642	4.999899734782929	9.961766811475801	1.0007140762527018	-4.7481911983951575	7.134166317278567	1.000586439451453	9.361336133613362	9.662366236623662
2679	V3ab	ltm	142	0.3696731560896724	2.44528950402886	2.5861274443419644	1.0272004059520312				3.4849484948494847	3.493349334933493
2680	V3ab	perception	142	1.039512666424846	1.6677359811941352	2.6669404820160265	1.088966298878551				3.9917991799179915	4.0660066006600655
2681	IPS0	ltm	142	0.20247969252156292	1.8599774647568703	3.2186233330554725	1.1336004211818815				4.402040204020402	4.414641464146414
2682	IPS0	perception	142	0.6682713624848723	1.7028870957126905	2.6346606568907562	1.0441319248045773				3.9315931593159315	4.001600160016001
2683	IPS0	wm	142	0.5605715100171074	0.7931315129520656	3.8411900045578844	1.0747999056007889	-17.734718738033582	5.925810638762112	1.7738437565182632	5.092309230923092	5.687368736873688
2684	LO1	ltm	142	0.2830601815453214	0.24295046877673404	4.377712620581388	1.0723173055331465				11.402740274027403	13.998599859985998
2685	LO1	perception	142	0.6273816406324662	1.7621989340923305	3.114697568984005	1.1808263928287046				4.364236423642364	4.388038803880388
2686	LO1	wm	142	457.49061226835744	4.999999999965336	8.824771151288973	1.0011776199832005	-4.642847540796764	6.118815562243033	1.0005738333757066	8.158615861586158	8.427442744274428
2687	V1	ltm	143	0.05203667182566931	3.9470104786106757	3.306236095351502	1.1558838884049811				3.862986298629863	3.862986298629863
2688	V1	perception	143	0.9008530433611349	3.9316085139857497	2.6055026731598807	1.1394841601952463				3.1643164316431642	3.1643164316431642
2689	V2	ltm	143	0.3046009661019378	0.9024090948456449	2.5468934371982077	0.9993444471194133				5.097909790979098	7.7889788978897885
2690	V2	perception	143	1.3169788369257978	1.3342237741353762	2.2488635710647555	0.9706884783884097				3.9357935793579357	4.416041604160416
2691	V3	ltm	143	0.19859128312552973	1.1878511754486305	3.6244285899821853	1.135543741164327				5.487148714871487	5.606160616061606
2692	V3	perception	143	1.4112379993586321	1.2029713490782623	2.5218605130369416	1.0448879153514858				4.392239223922392	4.9004900490049
2693	V3	wm	143	59.39451987073174	1.7545857394022208	6.852649551953843	1.0008305266502597	-1.8563323903989053	2.1934379191253393	1.0056880975487672	2.861886188618862	3.671167116711671
2694	V4	ltm	143	0.2752370468977107	0.6009301975515413	2.008084266036703	1.0074462360235117				6.127012701270127	13.998599859985998
2695	V4	perception	143	0.9256086681868833	1.8964898946146853	2.543634248815707	1.2336901991562454				3.7075707570757075	3.750975097509751
2696	V3ab	ltm	143	0.25964232157779293	4.999999999999999	2.6209645667841306	1.1509012133091172				3.060706070607061	3.060706070607061
2697	V3ab	perception	143	1.1196182305455646	1.3759388756687407	2.9033850179294785	1.0597349082820124				4.515451545154515	4.659665966596659
2698	V3ab	wm	143	1.4545518435678206	1.8319158069361634	2.73843318150419	1.1473363717913663	-0.31158546322177505	5.337071158805055e-19	1.1889223351100022	3.2749274927492746	3.9665966596659663
2699	IPS0	ltm	143	0.17604939356708635	4.577294858397412	3.9078867228578775	1.1836203256606148				4.388038803880388	4.388038803880388
2700	IPS0	perception	143	0.6371081934995968	1.807097753265408	2.643249827749967	1.144067683193915				3.8643864386438644	3.911991199119912
2701	IPS0	wm	143	4.0303780737493815	1.2712852963599195	4.383775148826997	1.0426334801958854	-0.6485388215023561	8.37881060605501e-11	1.089207361340724	4.22002200220022	4.974697469746975
2702	LO1	ltm	143	0.3804396438795962	0.42200038451829014	0.6500112843935402	0.947088519679501				7.1687168716871685	13.998599859985998
2703	LO1	perception	143	0.776504730255773	1.080878830372908	3.3995520098392604	1.0683777763413658				5.457745774577457	5.720972097209721
2704	LO1	wm	143	0.6113084005699988	3.4739108926481443	2.433395406751184	1.2989953970464818	-0.35553343041836466	8.884121760193507	1.1144726051243212	2.9514951495149515	3.6137613761376137
2705	V1	ltm	144	0.10586044823501153	4.9999996803662725	1.3943651171109486	1.2276991585717092				1.8341834183418342	1.8355835583558355
2706	V1	perception	144	0.9024052872253802	3.235111426951162	2.7409866756428483	1.1381433780483317				3.4205420542054203	3.4205420542054203
2707	V1	wm	144	0.4983555430728311	4.999999999999999	2.6570911715244945	1.238505563312278	-1.0444744478366184	6.802469868940665	1.477663721325493	3.060706070607061	3.6753675367536753
2708	V2	ltm	144	0.3699978307086422	0.8511771137113076	2.8586507868378264	1.0478428359405807				5.548754875487549	7.472547254725472
2709	V2	perception	144	1.1387780230096527	1.3181255983677613	2.629580194840043	1.0685046231061932				4.322232223222322	4.595259525952595
2710	V3	ltm	144	0.3203177739670672	1.0813359247096364	2.636417782169395	1.0396922731102518				4.725472547254725	5.4535453545354535
2711	V3	perception	144	1.3987323485132617	1.1528262074672762	2.6997390401656207	1.052612309219652				4.647064706470647	5.127312731273127
2712	V3	wm	144	0.5805629910750478	1.8492597132630981	1.9984031207408197	1.1461222234774966	-1.7459257347890733	6.320580235134024	1.8935126736886847	3.059305930593059	2.6308630863086306
2713	V4	ltm	144	0.22048712850773777	1.2088405215184883	3.3296988605948594	1.1655434608018984				5.163716371637164	5.323332333233323
2714	V4	perception	144	0.9095587959596771	1.9120571762958596	2.7569094883871466	1.1172142126241873				3.909190919091909	3.9357935793579357
2715	V4	wm	144	49.88201401535596	4.999999999999999	8.864295834008798	1.009310540736768	-4.512694826016112	7.009599268723973	1.007501352799877	8.49044904490449	8.71167116711671
2716	V3ab	ltm	144	0.5052261745501142	0.45892057036453804	4.4253251045835585e-17	0.9010572063052315				6.349634963496349	13.998599859985998
2717	V3ab	perception	144	0.8094386245187657	1.6994246871969132	3.0955781902766755	1.1585354803890509				4.392239223922392	4.423042304230423
2718	V3ab	wm	144	0.8197131426873804	1.756969069039801	2.2567867044600427	1.043958989349698	-0.4619507081032085	5.493957867764617	1.3946282644229795	3.0173017301730174	3.8657865786578656
2719	IPS0	ltm	144	1.2912576815232153	0.05569537495228683	14.999999995024899	0.8243257917608996				12.676867686768677	13.998599859985998
2720	IPS0	perception	144	0.5887797780606538	1.2273495402067696	2.1224738151193785	1.0532178938877819				3.9763976397639764	4.921492149214921
2721	IPS0	wm	144	1668.3072554126666	4.999821198991673	7.296792610221146	1.0001362654945345	-5.242227935387096	4.216392764179957	1.0002339458857987	4.414641464146414	4.672267226722672
2722	LO1	ltm	144	0.2308019251589028	3.6798101026338035	9.10350207025202	1.3586420334010785				9.7001700170017	9.7001700170017
2723	LO1	perception	144	0.6757125579929288	1.0787073441003354	3.4248191738575344	1.1991424084362992				5.487148714871487	5.743374337433743
2724	V1	ltm	145	0.09487943914785837	4.999999999999999	1.9885318250157533	1.1585185537110672				2.4278427842784276	2.4278427842784276
2725	V1	perception	145	1.0818636074802814	3.32888673039641	2.718552114653338	1.1575406089296143				3.3785378537853785	3.3785378537853785
2726	V2	ltm	145	0.2650890430506969	2.3793914054207006	3.0670612740312646	1.0814581252124542				3.9903990399039904	3.993199319931993
2727	V2	perception	145	1.3310801087279769	1.2871808092403076	2.645215359962671	1.0013672885228826				4.381038103810381	4.680668066806681
2728	V2	wm	145	800.0265895584573	2.9651598734038513	7.482535028940951	1.0001576077545415	-3.2298610790639266	2.999588562651624	1.0003494999143563	3.2917291729172917	3.6949694969496947
2729	V3	perception	145	1.4787970128467411	1.2882364421338557	2.830323392550539	1.1068115227690416				4.557455745574558	4.7856785678567855
2730	V4	ltm	145	1.5884359104025993	0.06021825568970381	2.2174174422584836e-08	0.4862377490474741				12.454245424542455	13.998599859985998
2731	V4	perception	145	0.9456130864717632	1.9747698617836655	2.8741138913829305	1.1729956927680105				3.988998899889989	4.005800580058006
2732	V4	wm	145	1.5012628026610189	1.7931238299615253	3.338002792530957	1.072834613401522	-0.7213216017252109	2.700805669051903	1.1340362257048473	3.473747374737474	3.9903990399039904
2733	V3ab	ltm	145	0.442974684819637	0.48918683659468576	1.3913090325556906e-12	0.8920831382806527				5.978597859785978	13.998599859985998
2734	V3ab	perception	145	1.1465076677676662	1.219866245545812	3.2349445572334883	1.0160564119472724				5.053105310531053	5.225322532253225
2735	V3ab	wm	145	1.2051953753454592	2.1008142698492227	2.4925326270952026	1.154636440616926	-0.20465212857483664	3.012159181030643e-11	1.1204645098673887	3.101310131013101	3.8195819581958195
2736	IPS0	ltm	145	0.7364333482531515	0.1398601448392146	14.999999999999996	1.0415011435778192				12.96949694969497	13.998599859985998
2737	IPS0	perception	145	0.5741838012289936	1.3733169285353706	2.7644715563086377	1.0539810403741132				4.3824382438243825	4.563056305630563
2738	IPS0	wm	145	0.9585582071128084	4.999999999999999	4.1722557432575185	1.266705715898575	-0.32983754798976084	4.5784544925648046e-15	1.229638883550726	4.487448744874487	4.865486548654865
2739	LO1	ltm	145	0.05511429412638297	0.7014682168001152	6.2807710436968405	1.1936411545056842				9.36973697369737	9.614761476147615
2740	LO1	perception	145	0.6534364488982359	1.0530359029772853	4.012249481127662	1.1118431512308569				6.114411441144115	6.261426142614261
2741	V1	ltm	146	0.15532366442247927	4.999999999999681	1.7429122593245034	1.1142981809400958				2.1828182818281827	2.1828182818281827
2742	V1	perception	146	0.9550483022119783	3.17547764342308	2.642465501020465	1.134377926381547				3.335133513351335	3.335133513351335
2743	V1	wm	146	1.3434909013416887	4.999999999999972	2.678253557954312	1.1835473119146984	-0.37730174352871076	2.617256440921733e-13	1.1667858987088202	2.9598959895989596	3.293129312931293
2744	V2	ltm	146	0.3474055877187985	1.7051203295763555	3.6765232520043227	1.1585627079142167				4.966296629662966	4.977497749774978
2745	V2	perception	146	1.1198559684670715	1.5420823905593322	2.5617682221902696	1.073326908565207				4.0002000200020005	4.136013601360136
2746	V3	ltm	146	0.32018627225678814	2.204352224837471	3.9118252308003303	1.2020235334637384				4.908890889088909	4.908890889088909
2747	V3	perception	146	1.4262181117254626	1.4075063878740164	2.674967652801109	1.0163894812433154				4.253625362536254	4.435643564356435
2748	V3	wm	146	0.6155033607683335	2.4182600717461735	2.10977427531093	1.2680913952572739	-0.9466945069111823	6.050180381538563	1.6778778491145385	2.8184818481848186	2.758275827582758
2749	V4	ltm	146	0.22973588249920562	4.999999999999998	4.24174016284651	1.2006988437727524				4.680668066806681	4.680668066806681
2750	V4	perception	146	0.8850567157967539	1.8996205173283467	2.820044986881005	1.1979394389299667				3.979197919791979	4.004400440044004
2751	V4	wm	146	3.517307563433923	0.6625559005785164	7.622507687917429	1.0435378912085178	-1.0580013949431304	4.126803581066212	1.1167761396687732	3.51015101510151	4.264826482648265
2752	V3ab	ltm	146	0.7143476275288466	0.4980785248831761	0.03789472560500134	0.7389333194920049				5.8945894589458945	13.998599859985998
2753	V3ab	perception	146	0.7992274989226844	1.7792055602079113	3.073367387799561	1.1928263006412478				4.311031103110311	4.334833483348334
2754	V3ab	wm	146	1.2569260434674023	1.8483623966024856	2.198373406061344	1.2405782976580253	-0.15305413040269086	1.9742960109224866e-10	1.0457597810168775	2.903890389038904	3.715971597159716
2755	IPS0	ltm	146	0.2895645425683093	0.7174898208156982	2.707732000056721	1.0496020397428178				5.971597159715971	13.998599859985998
2756	IPS0	perception	146	0.5397735106361478	1.517890784206836	2.3615020659259733	1.0534150354144867				3.829382938293829	4.035203520352035
2757	LO1	ltm	146	0.3309830775565172	0.5161950431057347	5.312065150645097	1.1382822186145687				9.484548454845484	11.496549654965497
2758	LO1	perception	146	0.8210439285613462	0.8153188031913408	2.8696534937477804	1.0662158150017296				5.687368736873688	8.267826782678268
2759	LO1	wm	146	18896.6075522682	2.089773479722039	11.448242093663735	1.0000124263616863	-2.192289317706827	2.036338728668731	1.0000092869369286	2.5874587458745872	3.265126512651265
2760	V1	ltm	147	0.12956652400901944	4.999982136954884	2.386924448950536	1.1062651174910312				2.8268826882688267	2.8268826882688267
2761	V1	perception	147	0.8313910084005321	1.8968779707909307	2.4735509918597147	1.1775400345952556				3.6375637563756373	3.6879687968796877
2762	V2	ltm	147	0.3217672089244069	1.3917424418532707	3.5555213418939875	1.0824665696585603				5.13991399139914	5.191719171917192
2763	V2	perception	147	1.1779112439184927	1.2474482037998378	2.690975138293764	1.073983612888487				4.483248324832483	4.810881088108811
2764	V2	wm	147	1.8515011493378326	1.668485524843226	3.5355986608088728	1.1892447136105855	-0.33911760946505415	3.0879161494251093e-13	1.0864926988714527	3.9441944194419443	4.582658265826582
2765	V3	ltm	147	0.23370642193912947	1.6868634333908168	4.535051038593992	1.098409080051751				5.838583858385839	5.841384138413841
2766	V3	perception	147	1.246861016764418	1.1790087332794064	3.0232577416095467	1.0634893458209664				4.913091309130913	5.186118611861186
2767	V3	wm	147	11.882334307358276	0.5488107079997101	12.765394398771852	1.0018861018304666	-0.9048243789894127	4.5076121190196945	1.0366345771941317	4.014201420142014	4.935493549354935
2768	V4	ltm	147	0.474759070220009	0.25946182177922905	1.6658346072249198e-11	0.9025616534235514				9.784178417841783	13.998599859985998
2769	V4	perception	147	0.9733736256588695	1.7964303040465817	2.626032272232239	1.2126002607335236				3.8545854585458543	3.9063906390639063
2770	V4	wm	147	0.708684032973187	3.048134941849153	2.1603628505908765	1.150799376989831	-1.9191331707316603	6.417955913029714	1.2462957666724832	2.8464846484648465	3.3323332333233324
2771	V3ab	ltm	147	0.5958171782793902	0.37305095995107196	0.9548730590454829	0.847539983707199				8.071807180718071	13.998599859985998
2772	V3ab	perception	147	1.0219545550753146	1.2973640880200779	3.5920856068535594	1.0671325857838159				5.293929392939294	5.369536953695369
2773	V3ab	wm	147	0.7924862718042055	1.167516803971131	3.100864337224517	1.2027552100452208	-0.3495066937043029	8.812885226970966	1.1688773152167231	4.183618361836183	5.338733873387339
2774	IPS0	ltm	147	0.32190387313499913	2.5387156963936364	3.7739410848272086	1.1853150451880956				4.64006400640064	4.64006400640064
2775	IPS0	perception	147	0.695073482310443	1.7230296037311839	3.5375353818294086	1.245148822477307				4.813681368136813	4.827682768276827
2776	IPS0	wm	147	0.5373754417446962	1.7316455033869314	3.477443177641978	1.1988554876655715	-1.1486759426624142	9.197644807524801	1.625929939045114	4.61066106610661	4.656865686568657
2777	LO1	ltm	147	0.16401691582015893	4.999964318880018	4.094498047888047	1.269986153668777				4.533653365336534	4.533653365336534
2778	LO1	perception	147	0.7087777381533333	1.0763029361194363	4.812190289136745	1.180310330018461				6.859285928592859	6.912491249124912
2779	LO1	wm	147	1.3782978733954523	0.6837782999814598	6.474301625846478	1.1215216640912116	-0.47467947939211447	6.375215171081838	1.0669385434176009	5.961796179617962	7.006300630063006
2780	V1	ltm	148	0.11059015426740126	2.506663814389139	2.1522077106987547	1.107882447852933				3.0313031303130313	3.0495049504950495
2781	V1	perception	148	0.9135240391300317	1.6465785242566386	2.584843896799392	1.0902303434675467				3.9287928792879288	4.01980198019802
2782	V2	ltm	148	0.23938183325727144	2.066427256969672	3.3312269471471327	1.127116091094737				4.395039503950395	4.4006400640064
2783	V2	perception	148	1.0244688395387367	1.5270085693892552	3.061511978385887	1.287946541216079				4.507050705070507	4.57005700570057
2784	V2	wm	148	0.7277386384221729	2.774577911184149	2.641557733391854	1.1663589866848516	-0.6586738192349015	6.2310181174663635	1.3351647793150365	3.2077207720772076	3.848984898489849
2785	V3	ltm	148	0.2780810268594469	0.9379674660712803	3.382977687365007	1.0588942278533806				5.772777277727773	6.32023202320232
2786	V3	perception	148	1.4872265613900673	1.1332161458928771	2.77697295812231	1.0845945191102737				4.757675767576758	5.223922392239224
2787	V3	wm	148	11.097441959689956	0.8465752149885819	8.658639437475925	0.9998314822555827	-1.0612860206444885	3.3188177324856505	1.0345375591561345	3.6347634763476346	4.540654065406541
2788	V4	ltm	148	0.16824089184345906	4.999999999999999	4.289008119107225	1.2509030175291092				4.728272827282728	4.728272827282728
2789	V4	perception	148	1.0235903664273425	1.6203336460329498	2.8056686902225048	1.2071621641978483				4.169616961696169	4.236823682368237
2790	V3ab	ltm	148	0.5194199414907067	0.3762009144325853	4.9234544567145576e-15	0.8850316771485823				7.5789578957895785	13.998599859985998
2791	V3ab	perception	148	0.9220489704533184	1.3666796155024428	3.5696858434475813	1.1495290070886692				5.183318331833183	5.24072407240724
2792	V3ab	wm	148	0.6473757067490259	2.1315506484376034	2.30143125977447	1.0817959860432196	-0.5894268124945423	8.34671683920783	1.4139390336008275	3.1629162916291627	3.7467746774677466
2793	IPS0	ltm	148	0.2571820368811621	2.428210830432206	3.8400724019120123	1.1856051435466237				4.745074507450745	4.745074507450745
2794	IPS0	perception	148	0.5965212960112041	1.7045270727249902	3.4149077433409287	1.2293491071750127				4.705870587058706	4.724072407240724
2795	LO1	ltm	148	0.1482110222900908	4.9999803276837875	9.426064868144993	1.3635197304484385				9.865386538653866	9.865386538653866
2796	LO1	perception	148	0.5930557763010319	0.6677665996536589	4.369075513093378	1.209753049281921				7.721772177217722	8.81948194819482
2797	LO1	wm	148	0.5064023771500673	1.029211970582111	3.61731378943603	1.2505735067162866	-1.6992641473478625	8.870445931563625	1.2623879796513946	5.27992799279928	6.701070107010701
2798	V1	ltm	149	0.08979016683865704	3.2467240454327575	10.324655974974812	1.1950866925132146				11.000900090009	11.000900090009
2799	V1	perception	149	0.8084833497116392	3.04152459280285	2.5714078618457825	1.2432559459360129				3.2945294529452944	3.295929592959296
2800	V1	wm	149	12.335351251656189	4.999624374656991	9.556323882498514	1.0237691578269463	-3.5696966421408853	7.988368910764657	1.0112763120936787	9.296929692969297	9.47054705470547
2801	V2	ltm	149	0.14936537092404775	4.999999999999999	4.23208767179459	1.226312822510624				4.670867086708671	4.670867086708671
2802	V2	perception	149	1.0876044687740605	1.8404464051472902	2.493941710819686	1.2633943526468705				3.6935693569356935	3.750975097509751
2803	V2	wm	149	20.015929910968815	4.999999999999999	10.756232527227192	1.025282594406947	-4.292341367653584	9.27194556367634	1.017247077539283	10.422642264226422	10.603260326032602
2804	V3	ltm	149	0.28271920085053787	1.0014886075594716	3.735218249946	1.2033371939916022				5.954795479547955	6.218021802180218
2805	V3	perception	149	1.4015120624545507	1.6061959375796842	2.2624522439232178	1.225644500389267				3.6487648764876486	3.8335833583358334
2806	V3	wm	149	5.830865365487961	4.999999999999999	8.04430415241094	1.1064125402841338	-4.356097332813153	7.1564249755909985	1.0804569154932124	6.304830483048304	7.94999499949995
2807	V4	ltm	149	0.2637967617224906	4.999997645064481	4.481246372311425	1.27857291521827				4.92009200920092	4.92009200920092
2808	V4	perception	149	1.1176196227889976	1.6907906726643493	2.880536771118089	1.3368308566367528				4.185018501850185	4.231223122312231
2809	V3ab	ltm	149	0.35148253634773785	2.342037613842011	2.894622793855322	1.0820439501972585				3.8335833583358334	3.8377837783778377
2810	V3ab	perception	149	1.2179651048669615	1.3746901676384529	2.600999185289828	1.0005593083195088				4.221422142214221	4.452445244524452
2811	V3ab	wm	149	1.4161551721120134	1.7038731717668458	2.3527236681515564	1.089118198509341	-0.3107731900094435	3.3025735897054406e-18	1.2456100652453983	2.9472947294729472	3.71037103710371
2812	IPS0	ltm	149	0.28991222192529714	4.999999999917574	2.953400681582201	1.1078833702391626				3.3925392539253925	3.3925392539253925
2813	IPS0	perception	149	0.7291120960625587	1.6550465381849009	3.3487836287552692	1.1936564347904666				4.679267926792679	4.703070307030703
2814	IPS0	wm	149	1.2376837897797628	1.1728768960768703	2.6385681452752148	1.085611549951737	-0.20086201882722568	9.035050381116702e-16	1.2187970392400154	3.5605560556055607	4.672267226722672
2815	LO1	perception	149	0.4828049638256556	2.3518201568662347	3.597854804820592	1.3126106661445098				4.532253225322532	4.533653365336534
2816	LO1	wm	149	0.4478335906404013	4.996253085586463	7.477232459443746	1.7643379604984153	-2.018324567865153	8.194739688370202	1.3024476334167658	7.618161816181618	7.793179317931793
2817	V1	ltm	150	0.08692100055101769	1.8510751459354071	1.260450840537421	1.1876958666506965				2.502050205020502	3.6627662766276625
2818	V1	perception	150	1.1607145843514308	3.0551019812662643	2.732079669283848	1.158226196851391				3.4513451345134514	3.4527452745274525
2819	V2	ltm	150	0.21211132883963948	2.6507889862694007	2.896704784459121	1.0933700613102346				3.7257725772577257	3.7271727172717273
2820	V2	perception	150	1.3746672332955405	1.1480886915970505	2.8678353954630023	1.0212796995803894				4.8164816481648165	5.201520152015202
2821	V3	ltm	150	0.12483513597984126	2.2531685380582545	3.530741934742744	1.1626638321753173				4.505650565056506	4.507050705070507
2822	V3	perception	150	1.4308135868998215	1.2097176352595709	3.023028129262858	1.1383620447309912				4.862686268626862	5.102110211021102
2823	V4	ltm	150	0.4125929417235633	0.3101769783345288	10.4131226263077	1.0727944817685575				12.858885888588858	13.998599859985998
2824	V4	perception	150	0.8930093558132709	2.185370067619387	2.922777277227478	1.1846606731666127				3.9287928792879288	3.9371937193719373
2825	V3ab	wm	150	1.2874523313287376	2.732329180086151	2.595774979459612	1.2092769411541247	-0.13386917594892184	5.264488209403601e-11	0.9513388587865387	3.132113211321132	3.764976497649765
2826	IPS0	ltm	150	0.7573723181518154	0.42617560805956856	14.999999999993086	1.207082272003474				13.605160516051605	13.998599859985998
2827	IPS0	perception	150	0.4882934003072909	1.8310148969287436	3.3227898604613237	1.1863964289501068				4.5238523852385235	4.536453645364537
2828	IPS0	wm	150	0.3081397812205368	4.999999999986076	4.43484226015845	1.2584025268623014	-5.382931431353968	8.95376499572584	1.6043582914068055	4.873887388738874	6.804680468046804
2829	LO1	ltm	150	2.935333658314741e-08	2.0796792819484985e-08	0.5806950016917103	1.2264692071839762				12.349234923492348	13.805380538053805
2830	LO1	perception	150	0.6562276610859968	0.9624588876207354	4.222402401366703	1.0809014339478813				6.5246524652465245	6.716471647164716
2831	V1	ltm	151	0.16762093861266483	1.4145993808533193	0.8774434958494445	1.0664103091204467				2.628062806280628	13.998599859985998
2832	V1	perception	151	1.0868813486799276	1.9061762503715303	2.6715372309952543	1.1209947252561274				3.827982798279828	3.86018601860186
2833	V1	wm	151	0.5712483784978649	4.999999999999999	3.5286660149506828	1.2976793592664666	-0.49632160919595947	6.128044391727557	1.157871346902316	3.8503850385038505	4.221422142214221
2834	V2	ltm	151	0.21401896813740165	2.287742819616287	2.935070243259353	1.0918588387969566				3.8965896589658966	3.900790079007901
2835	V2	perception	151	1.3410104029946524	1.1076700792496623	2.907993093932437	1.0256450420656678				4.931293129312931	5.366736673667367
2836	V2	wm	151	1.333705918228376	2.007834181950672	3.1641260143810404	1.122396770754408	-0.5041088187505309	2.477631650566098	1.1633494440863437	3.5241524152415242	4.068806880688069
2837	V3	ltm	151	0.10995570477999644	4.9999999999009415	4.310063515243842	1.146159111942639				4.749274927492749	4.749274927492749
2838	V3	perception	151	1.4055886828461914	1.1457288625334048	3.090704991309208	1.1023289130119014				5.036303630363036	5.324732473247325
2839	V3	wm	151	0.6231605557107885	1.7486177301944517	2.6133972981451725	1.0782764422235644	-1.2832456664872667	6.642644187760007	1.5584956902023726	3.5885588558855885	3.6823682368236823
2840	V4	ltm	151	0.2962327891788711	0.3632852894938482	10.408179362236995	1.149210968340411				12.874287428742875	13.998599859985998
2841	V4	perception	151	0.9144481735627819	2.0315635914475476	2.8402280255478236	1.1854413862587891				3.923192319231923	3.9385938593859384
2842	V4	wm	151	1.3045455652415952	1.7512008713987972	3.180882812921336	1.052746491462222	-0.573786059837741	3.387074024445202	1.094539287234244	3.487748774877488	4.0660066006600655
2843	V3ab	ltm	151	0.37656730371725206	0.26518032369046823	14.999999999999998	1.2561874914054474				13.351735173517351	13.998599859985998
2844	V3ab	perception	151	1.0841667453121782	1.1616396318796511	3.7046714071031133	1.093694898325415				5.6089608960896085	5.732173217321732
