	wlsubj	run	task	trial_id	cond	sacc_idx	sacc_label	index	event	eye	start_time	end_time	duration	x_start	y_start	x_end	y_end	amp_deg	peak_v	trial_start	trial_end	target_x	target_y	sac_x_deg	sac_y_deg	sac_ang	sac_ecc	target_theta	sacc_theta	ang_dist	fix_duration	x_centered	y_centered
28	141	12	wm	7	44	1	corrective	478	ESACC	R	2776814	2776836	23	1074.1	765.7	1094.2	806.2	1.53	100	2758749	2777785	1.2629164095811842	-6.885131962599597	3.050000000000001	-6.050000000000001	-63.245854527578274	6.775322870535398	-1.389386311207627	-1.1038483997436033	-16.360117217868726	35	1.9084297439946571	6.500991917564312
29	141	12	wm	7	44	2	corrective	479	ESACC	R	2776871	2777016	146	1088.3	796.1	1078.6	807.7	0.45	94	2758749	2777785	1.2629164095811842	-6.885131962599597	2.6954545454545435	-6.08409090909091	-66.10506505672731	6.654444935281545	-1.389386311207627	-1.1537510374849442	-13.500906688719631	35	1.5535517140241175	6.470557508325457
30	141	12	wm	7	44	3	corrective	480	ESACC	R	2777051	2777125	75	1076.7	809.3	1075.2	806.3	0.11	76	2758749	2777785	1.2629164095811842	-6.885131962599597	2.618181818181819	-6.052272727272726	-66.60694114393971	6.594306726134833	-1.389386311207627	-1.1625104276438256	-12.999030601507302	61	1.4832875396753389	6.42532016890917
31	141	12	wm	7	44	4	corrective	481	ESACC	R	2777186	2777200	15	1066.4	807.7	1062.0	814.0	0.24	70	2758749	2777785	1.2629164095811842	-6.885131962599597	2.3181818181818183	-6.227272727272728	-69.58157448256867	6.6447642969471445	-1.389386311207627	-1.2144275734424932	-10.024397262878296	127	1.1566375453243982	6.543323478992112
32	141	12	wm	7	44	5	response	482	ESACC	R	2777327	2777357	31	1053.6	841.9	1049.6	832.9	0.33	82	2758749	2777785	1.2629164095811842	-6.885131962599597	2.0363636363636344	-6.656818181818181	-72.99079037870581	6.961322084582012	-1.389386311207627	-1.2739296157414155	-6.6151813667411465	113	0.8019467775408898	6.91497552644122
33	141	12	wm	7	44	6	last	483	ESACC	R	2777470	2777506	37	1046.2	835.9	1053.5	849.9	0.52	65	2758749	2777785	1.2629164095811842	-6.885131962599597	2.125	-7.043181818181818	-73.21090005289415	7.356767980843689	-1.389386311207627	-1.2777712542714934	-6.395071692552841	279	0.8194222180969258	7.310990517874856
34	141	12	wm	8	41	0	first	540	ESACC	R	2794730	2794819	90	937.0	556.2	710.8	698.0	6.2	300	2777785	2795821	-5.941007329219599	-3.701949744953192	-5.663636363636365	-3.590909090909091	-147.62412187286108	6.706072245262326	-2.584347693203865	-2.576526982046804	-0.4480937420904929	129	0.05244571939727415	6.705867162805612
35	141	12	wm	8	41	1	corrective	541	ESACC	R	2794948	2794959	12	698.9	696.0	657.7	698.0	0.57	69	2777785	2795821	-5.941007329219599	-3.701949744953192	-6.870454545454544	-3.590909090909091	-152.4057490438175	7.752275392446437	-2.584347693203865	-2.659982119782815	4.333533428865928	195	-0.58578003208654	7.730112257550937
36	141	12	wm	8	41	2	response	542	ESACC	R	2795154	2795169	16	692.4	682.9	682.7	692.5	0.38	78	2777785	2795821	-5.941007329219599	-3.701949744953192	-6.302272727272726	-3.465909090909091	-151.19158581456057	7.192438206573059	-2.584347693203865	-2.6387909737756345	3.1193701996089778	124	-0.3913865148361416	7.181781391227131
37	141	12	wm	8	41	3	corrective	543	ESACC	R	2795293	2795298	6	666.4	703.7	669.8	701.6	0.09	53	2777785	2795821	-5.941007329219599	-3.701949744953192	-6.595454545454547	-3.672727272727273	-150.88843187198577	7.549102349351991	-2.584347693203865	-2.633499939337302	2.816216257034188	35	-0.37090594669977023	7.539985083519364
38	141	12	wm	8	41	4	corrective	544	ESACC	R	2795333	2795374	42	667.2	717.4	649.9	700.6	0.67	109	2777785	2795821	-5.941007329219599	-3.701949744953192	-7.047727272727273	-3.65	-152.6204760850618	7.936810424266401	-2.584347693203865	-2.6637298136455936	4.548260470110217	185	-0.6293793468744101	7.911816564384677
39	141	12	wm	8	41	5	last	545	ESACC	R	2795559	2795577	19	655.7	706.8	655.6	698.3	0.32	68	2777785	2795821	-5.941007329219599	-3.701949744953192	-6.918181818181818	-3.597727272727272	-152.52379045567983	7.797748469805056	-2.584347693203865	-2.6620423310735157	4.4515748407282505	244	-0.6052339030788644	7.7742249209108305
40	141	12	wm	9	39	0	response	607	ESACC	R	2811672	2811706	35	925.9	552.8	647.9	511.3	4.14	248	2795821	2812865	-6.839275443739574	1.4914125534743432	-7.093181818181819	0.652272727272727	174.74598800488494	7.123109434546751	2.926887934821844	3.049892845335759	-7.047662231831711	143	0.8739696516364197	7.069290280116347
41	141	12	wm	9	39	1	corrective	608	ESACC	R	2811849	2811858	10	635.8	508.7	620.2	491.4	0.69	80	2795821	2812865	-6.839275443739574	1.4914125534743432	-7.722727272727272	1.1045454545454552	171.86045536189638	7.801316375463991	2.926887934821844	2.9995308000418346	-4.162129588843153	115	0.5662116854053211	7.780741707407662
42	141	12	wm	9	39	2	corrective	609	ESACC	R	2811973	2812056	84	624.9	480.2	623.6	485.3	0.19	86	2795821	2812865	-6.839275443739574	1.4914125534743432	-7.645454545454545	1.243181818181818	170.76430600181723	7.745868333483949	2.926887934821844	2.9803993846148247	-3.065980228764011	36	0.4142948578448493	7.73478092840597
43	141	12	wm	9	39	3	corrective	610	ESACC	R	2812092	2812107	16	621.4	495.7	626.4	485.4	0.4	87	2795821	2812865	-6.839275443739574	1.4914125534743432	-7.581818181818182	1.2409090909090914	170.70486663613607	7.682696291930951	2.926887934821844	2.9793619719783915	-3.006540863082849	177	0.40295710587941685	7.672121472244224
44	141	12	wm	9	39	4	corrective	611	ESACC	R	2812284	2812288	5	619.4	491.4	624.8	490.5	0.08	58	2795821	2812865	-6.839275443739574	1.4914125534743432	-7.618181818181819	1.125	171.5996703792971	7.700799907469096	2.926887934821844	2.994979243455721	-3.901344606243882	360	0.5239524462970483	7.682954708241835
45	141	12	wm	9	39	5	corrective	612	ESACC	R	2812648	2812701	54	644.4	477.3	638.1	483.5	0.25	55	2795821	2812865	-6.839275443739574	1.4914125534743432	-7.31590909090909	1.2840909090909092	170.04482922566	7.42774631293074	2.926887934821844	2.967842145979247	-2.346503452606794	41	0.3041124623120298	7.421518099386588
46	141	12	wm	9	39	6	last	613	ESACC	R	2812742	2812751	10	635.1	493.8	641.3	487.0	0.27	78	2795821	2812865	-6.839275443739574	1.4914125534743432	-7.243181818181819	1.2045454545454546	170.55808642415582	7.342657053363299	2.926887934821844	2.9768001740025607	-2.859760651102588	114	0.36633630608466156	7.33351282225306
47	141	12	wm	10	43	0	first	660	ESACC	R	2827730	2827789	60	982.9	514.3	916.5	739.3	8.54	430	2812865	2828900	-2.5482573356965834	-6.519692059527701	-0.9886363636363636	-4.529545454545453	-102.31250627778024	4.636182037441747	-1.943394720765441	-1.785690100514634	-9.035809150084615	39	0.7281203974508902	4.5786487713203625
48	141	12	wm	10	43	1	corrective	661	ESACC	R	2827828	2827864	37	917.2	748.2	910.8	743.9	0.18	63	2812865	2828900	-2.5482573356965834	-6.519692059527701	-1.1181818181818193	-4.634090909090909	-103.56585621661247	4.767088118781884	-1.943394720765441	-1.8075651836269253	-7.782459211252419	85	0.645522147466786	4.7231801034219805
49	141	12	wm	10	43	2	corrective	662	ESACC	R	2827949	2828146	198	915.8	737.6	885.6	817.2	2.99	237	2812865	2828900	-2.5482573356965834	-6.519692059527701	-1.6909090909090905	-6.300000000000001	-105.02400386756628	6.522972754329042	-1.943394720765441	-1.8330146611162903	-6.324311560298611	29	0.7185449487864691	6.483275924275664
50	141	12	wm	10	43	3	response	663	ESACC	R	2828175	2828191	17	875.1	809.3	876.8	824.9	0.58	68	2812865	2828900	-2.5482573356965834	-6.519692059527701	-1.890909090909092	-6.475	-106.27950921550368	6.74545492832638	-1.943394720765441	-1.854927363214195	-5.06880621236121	30	0.5959744661923762	6.71907557821233
51	141	12	wm	10	43	4	corrective	664	ESACC	R	2828221	2828336	116	877.7	826.1	862.6	857.0	1.15	82	2812865	2828900	-2.5482573356965834	-6.519692059527701	-2.213636363636363	-7.204545454545454	-107.07986451695088	7.536953041980876	-1.943394720765441	-1.8688961984102404	-4.268450910914008	34	0.5609726260318804	7.516047556386779
52	141	12	wm	10	43	5	corrective	665	ESACC	R	2828370	2828426	57	863.5	831.1	849.9	849.2	0.69	83	2812865	2828900	-2.5482573356965834	-6.519692059527701	-2.502272727272728	-7.027272727272728	-109.59980800909617	7.459485959844953	-1.943394720765441	-1.9128775093123795	-1.74850741876873	60	0.22760737806293316	7.4560127190459715
53	141	12	wm	10	43	6	corrective	666	ESACC	R	2828486	2828593	108	843.2	855.2	837.8	869.8	0.54	97	2812865	2828900	-2.5482573356965834	-6.519692059527701	-2.777272727272728	-7.495454545454544	-110.3310579572682	7.993439975669304	-1.943394720765441	-1.9256402285630192	-1.0172574705966964	50	0.14191201181314136	7.992180154721941
