	roi	task	ang_dist_bin	subj	0	vexpl	norm	0_norm	0_adj	1_adj	2_adj	3_adj	4_adj	5_adj	6_adj	7_adj	8_adj	9_adj	10_adj	11_adj	12_adj	13_adj	14_adj
317	6.0	wm	60.0	131.125	0.1920768578716546	0.5557390192135896	0.9187063163743201	0.20471443021115016	0.1880724400879536	-0.04616174915745934	0.09890735811325777	0.19017389607812402	0.27689461978873237	0.27520960910838443	0.11905880628928314	0.005482219384373441	-0.042297334403819546	-0.05552049965917052	-0.1319291426748029	-0.08984342061491167	-0.14502480686368055	-0.1421748975074169	-0.018001128059859803
318	6.0	wm	80.0	131.125	0.2233552475127184	0.5586659840015304	0.9187063163743201	0.22433478167439833	0.20609778090672382	0.024182984192420983	0.059800201510917264	0.14753253621484824	0.15310718705808726	0.05483227926748606	-0.09166076261013202	-0.15843240890753024	-0.21216972802655018	-0.22683308346702868	-0.2684658138003676	-0.2042849291460258	-0.2388475006367783	-0.2956492029521081	-0.14527292822440147
319	6.0	wm	100.0	131.125	0.19516384240769688	0.5605288804212641	0.9187063163743201	0.2017424033117308	0.18534202020302262	0.0367649628192106	0.008219180746549662	0.19241810120741754	0.17502274893686817	-0.01110792698986463	-0.11832557404908997	-0.22860471247068842	-0.3344107693090576	-0.33788221038817157	-0.35137604846344256	-0.27434286930996094	-0.275252454438736	-0.27962844818462607	-0.1473610588231079
320	6.0	wm	120.0	131.125	0.1396024086231603	0.5617511654443859	0.9187063163743201	0.14570694892862204	0.13386189432035556	-0.025328002628328548	-0.00108383890815989	0.18333980700981473	0.11536548293798693	-0.08174792458857766	-0.15926154837058118	-0.22962907071995844	-0.28497399291477304	-0.2810413100829733	-0.25921966750090486	-0.23103476176801654	-0.2094002466923758	-0.17407245137096983	-0.060498168081449456
321	6.0	wm	140.0	131.125	0.15915064957477765	0.5570248130217329	0.9187063163743201	0.15257197060290498	0.14016883309456588	-0.04452088541712913	0.05286327141097892	0.12738854377111844	0.12291460754492149	-0.03643333084669234	-0.1660106780551634	-0.24560975718332537	-0.29383509116940665	-0.24946385971105192	-0.2710765991073002	-0.24519742498596414	-0.25097023859223233	-0.3007455096875754	-0.17935523084720456
322	6.0	wm	160.0	131.125	0.09646633075577746	0.5577401835515102	0.9187063163743201	0.11329747288658795	0.10408710397015662	-0.04819125578472708	-0.018038993423436993	0.12588721132537006	0.16864606481976452	-0.020752162444501735	-0.15639453303498113	-0.19117689296983253	-0.27048646247283004	-0.26382912081345594	-0.2675783048890968	-0.21965218701503084	-0.25631732309559124	-0.28852435164964974	-0.23301444723459058
323	6.0	wm	180.0	131.125	0.21036823898904045	0.5592952496998989	0.9187063163743201	0.22544108269579244	0.20711414664288993	0.048440612294356734	0.030709041882999492	0.08923129983723836	0.11900705976682603	-0.11644442364073089	-0.19307436685820406	-0.2548759546017559	-0.34045640170108193	-0.3326046017846783	-0.3392969836801016	-0.3041307786394263	-0.35880806258354236	-0.39192839727952794	-0.25935468936950024
324	7.0	ltm	-160.0	131.125	0.20332000888036295	0.5607570341835543	1.2950576678621468	0.1666294384752066	0.21579473198888013	0.10179956017474369	0.13128034066073366	0.20353695988291948	0.04092376031996326	-0.024841073465621782	-0.097537109257034	-0.2024724102910813	-0.3247776741019715	-0.39527376618637217	-0.43109537180283886	-0.4058464426178588	-0.4835206640513243	-0.49109247919981736	-0.38210883876575996
325	7.0	ltm	-140.0	131.125	-0.02743779664049078	0.5486787740404709	1.2950576678621468	-0.023219768634685077	-0.030070939416333882	-0.017617535499171465	0.02274639446970699	0.05026954940208333	-0.009592680544343113	-0.09859232015526681	-0.1264175605585133	-0.1611777704260773	-0.21309580385447305	-0.22714819093612088	-0.2991033820608795	-0.3799269889253854	-0.2980246309480295	-0.47173653367886786	-0.32143207019072634
326	7.0	ltm	-120.0	131.125	0.06900222750960432	0.5400154977108804	1.2950576678621468	0.03348275618230223	0.04336210013504921	0.04549937674982759	0.1388963340460551	0.14055759099610093	0.06514588655059125	-0.08510801207891681	-0.1286675332040697	-0.222468915301548	-0.18490911308918767	-0.28245797980217846	-0.22830314693761	-0.3174645436585865	-0.24638381868533182	-0.2894155902489417	-0.13829862223243886
327	7.0	ltm	-100.0	131.125	0.1430274684908392	0.5421561294500937	1.2950576678621468	0.1690270213516617	0.2188997400773683	-0.039956888176769914	0.08180306152128235	0.29932999437189634	0.15918226217687081	0.08004173191363811	0.06387700352988317	-0.11389190498242255	-0.2259500049532095	-0.2853387451194628	-0.23352951198040062	-0.326941843369798	-0.2453111280279636	-0.2832546922897727	-0.13233785592155548
328	7.0	ltm	-80.0	131.125	0.15787754012159133	0.5583701850710544	1.2950576678621468	0.15345658658178174	0.19873512913668787	0.13537117913074911	0.15744018289864553	0.2677407287480182	0.23015956430486118	0.15682413820638283	0.13850123004173326	-0.046480746608040226	-0.1987809517043109	-0.20511783333636766	-0.3605368339531738	-0.2791244319710209	-0.23945499873751505	-0.3207377924137371	-0.0356178262161064
329	7.0	ltm	-60.0	131.125	0.38547210225948253	0.5671107561194897	1.2950576678621468	0.28471562414057916	0.368723152203414	0.3680328391811255	0.29120957216262644	0.3283936691841422	0.22099783188148198	-0.005963129579794918	0.02796096277264124	-0.08403560130519634	-0.06389901571196421	-0.1472952454926538	-0.18783782922770106	-0.1503230947838082	-0.10201460789275368	-0.07922977780877453	0.08372922116593919
330	7.0	ltm	-40.0	131.125	0.12371927434434088	0.5570900992203316	1.2950576678621468	0.11529595017417238	0.14931490434651395	0.18923674804462418	0.2930366049357349	0.42320181367312165	0.4202869452186816	0.2383960418756123	0.26381764024169707	0.17571266065091726	0.14294031489748926	0.08721096190232475	0.0608226828286965	-0.019407860450309285	0.09607074947924168	0.03378378231646605	0.04471364256778822
331	7.0	ltm	-20.0	131.125	0.2123575222257785	0.5630992914855733	1.2950576678621468	0.1771668053340664	0.229441229738523	0.13376516858126491	0.12671079037943017	0.210433055727535	0.28830790825991726	0.2523424245336156	0.20498100682822168	0.1382725352983363	0.06798165962474745	0.023783753722464735	0.029163223178505695	0.07113023476146577	0.09922470389922713	-0.0007455902189726335	0.08509363193368726
332	7.0	ltm	0.0	131.125	0.17935847389215542	0.5506673558339042	1.2950576678621468	0.1579456517043191	0.2045487273451624	0.13830111508825746	0.21437397887508616	0.20962937642766835	0.22364364508213394	0.18817526036246493	0.0769611181589524	0.04087477895849231	0.06603224241588151	-0.0038025307371009343	0.12879271093323927	0.08130727895421237	0.0411960224840951	-0.03110622371993328	0.07077165498835562
